"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2025-09-26T01:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T01:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"bereinigt"
"2025-09-26T01:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",10.59,"bereinigt"
"2025-09-26T01:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",347.28,"bereinigt"
"2025-09-26T01:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.81,"bereinigt"
"2025-09-26T01:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.69,"bereinigt"
"2025-09-26T01:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",968.27,"bereinigt"
"2025-09-26T02:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",98.88,"bereinigt"
"2025-09-26T02:00+0100","Zch_Heubeeribüel","T","h1","°C",8.62,"bereinigt"
"2025-09-26T02:00+0100","Zch_Heubeeribüel","p","h1","hPa",947.91,"bereinigt"
"2025-09-26T02:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",90.84,"bereinigt"
"2025-09-26T02:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T02:00+0100","Zch_Rosengartenstrasse","T","h1","°C",10.12,"bereinigt"
"2025-09-26T02:00+0100","Zch_Rosengartenstrasse","WD","h1","°",109.51,"bereinigt"
"2025-09-26T02:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.25,"bereinigt"
"2025-09-26T02:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.1,"bereinigt"
"2025-09-26T02:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",968.14,"bereinigt"
"2025-09-26T02:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",94.14,"bereinigt"
"2025-09-26T02:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T02:00+0100","Zch_Schimmelstrasse","T","h1","°C",10.74,"bereinigt"
"2025-09-26T02:00+0100","Zch_Schimmelstrasse","WD","h1","°",343.09,"bereinigt"
"2025-09-26T02:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.58,"bereinigt"
"2025-09-26T02:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.51,"bereinigt"
"2025-09-26T02:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.65,"bereinigt"
"2025-09-26T02:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",88.69,"bereinigt"
"2025-09-26T02:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T02:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"bereinigt"
"2025-09-26T02:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",10.6,"bereinigt"
"2025-09-26T02:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",6.86,"bereinigt"
"2025-09-26T02:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.69,"bereinigt"
"2025-09-26T02:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.62,"bereinigt"
"2025-09-26T02:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",968.02,"bereinigt"
"2025-09-26T03:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",98.46,"bereinigt"
"2025-09-26T03:00+0100","Zch_Heubeeribüel","T","h1","°C",8.98,"bereinigt"
"2025-09-26T03:00+0100","Zch_Heubeeribüel","p","h1","hPa",947.6,"bereinigt"
"2025-09-26T03:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",91.19,"bereinigt"
"2025-09-26T03:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T03:00+0100","Zch_Rosengartenstrasse","T","h1","°C",10.36,"bereinigt"
"2025-09-26T03:00+0100","Zch_Rosengartenstrasse","WD","h1","°",99.1,"bereinigt"
"2025-09-26T03:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.25,"bereinigt"
"2025-09-26T03:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.09,"bereinigt"
"2025-09-26T03:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",967.82,"bereinigt"
"2025-09-26T03:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",94.09,"bereinigt"
"2025-09-26T03:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T03:00+0100","Zch_Schimmelstrasse","T","h1","°C",10.97,"bereinigt"
"2025-09-26T03:00+0100","Zch_Schimmelstrasse","WD","h1","°",6.87,"bereinigt"
"2025-09-26T03:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.49,"bereinigt"
"2025-09-26T03:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.36,"bereinigt"
"2025-09-26T03:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.29,"bereinigt"
"2025-09-26T03:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",89.24,"bereinigt"
"2025-09-26T03:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T03:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"bereinigt"
"2025-09-26T03:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",10.73,"bereinigt"
"2025-09-26T03:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",359.57,"bereinigt"
"2025-09-26T03:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.3,"bereinigt"
"2025-09-26T03:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.23,"bereinigt"
"2025-09-26T03:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",967.65,"bereinigt"
"2025-09-26T04:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",98.88,"bereinigt"
"2025-09-26T04:00+0100","Zch_Heubeeribüel","T","h1","°C",8.98,"bereinigt"
"2025-09-26T04:00+0100","Zch_Heubeeribüel","p","h1","hPa",947.29,"bereinigt"
"2025-09-26T04:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",90.75,"bereinigt"
"2025-09-26T04:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T04:00+0100","Zch_Rosengartenstrasse","T","h1","°C",10.36,"bereinigt"
"2025-09-26T04:00+0100","Zch_Rosengartenstrasse","WD","h1","°",123.36,"bereinigt"
"2025-09-26T04:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.3,"bereinigt"
"2025-09-26T04:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.13,"bereinigt"
"2025-09-26T04:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",967.52,"bereinigt"
"2025-09-26T04:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",94.26,"bereinigt"
"2025-09-26T04:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.03,"bereinigt"
"2025-09-26T04:00+0100","Zch_Schimmelstrasse","T","h1","°C",11.1,"bereinigt"
"2025-09-26T04:00+0100","Zch_Schimmelstrasse","WD","h1","°",354.12,"bereinigt"
"2025-09-26T04:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.65,"bereinigt"
"2025-09-26T04:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.53,"bereinigt"
"2025-09-26T04:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.0,"bereinigt"
"2025-09-26T04:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",88.88,"bereinigt"
"2025-09-26T04:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T04:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"bereinigt"
"2025-09-26T04:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",10.81,"bereinigt"
"2025-09-26T04:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",15.14,"bereinigt"
"2025-09-26T04:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.86,"bereinigt"
"2025-09-26T04:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.82,"bereinigt"
"2025-09-26T04:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",967.37,"bereinigt"
"2025-09-26T05:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",99.99,"bereinigt"
"2025-09-26T05:00+0100","Zch_Heubeeribüel","T","h1","°C",8.81,"bereinigt"
"2025-09-26T05:00+0100","Zch_Heubeeribüel","p","h1","hPa",947.28,"bereinigt"
"2025-09-26T05:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",90.66,"bereinigt"
"2025-09-26T05:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T05:00+0100","Zch_Rosengartenstrasse","T","h1","°C",10.35,"bereinigt"
"2025-09-26T05:00+0100","Zch_Rosengartenstrasse","WD","h1","°",105.15,"bereinigt"
"2025-09-26T05:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.27,"bereinigt"
"2025-09-26T05:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.13,"bereinigt"
"2025-09-26T05:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",967.51,"bereinigt"
"2025-09-26T05:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",95.38,"bereinigt"
"2025-09-26T05:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",5.27,"bereinigt"
"2025-09-26T05:00+0100","Zch_Schimmelstrasse","T","h1","°C",11.07,"bereinigt"
"2025-09-26T05:00+0100","Zch_Schimmelstrasse","WD","h1","°",335.86,"bereinigt"
"2025-09-26T05:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.73,"bereinigt"
"2025-09-26T05:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.64,"bereinigt"
"2025-09-26T05:00+0100","Zch_Schimmelstrasse","p","h1","hPa",969.99,"bereinigt"
"2025-09-26T05:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",89.72,"bereinigt"
"2025-09-26T05:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",7.03,"bereinigt"
"2025-09-26T05:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"bereinigt"
"2025-09-26T05:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",10.8,"bereinigt"
"2025-09-26T05:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",4.89,"bereinigt"
"2025-09-26T05:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.31,"bereinigt"
"2025-09-26T05:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.12,"bereinigt"
"2025-09-26T05:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",967.37,"bereinigt"
"2025-09-26T06:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",99.0,"bereinigt"
"2025-09-26T06:00+0100","Zch_Heubeeribüel","T","h1","°C",8.82,"bereinigt"
"2025-09-26T06:00+0100","Zch_Heubeeribüel","p","h1","hPa",947.47,"bereinigt"
"2025-09-26T06:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",90.93,"bereinigt"
"2025-09-26T06:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.3,"bereinigt"
"2025-09-26T06:00+0100","Zch_Rosengartenstrasse","T","h1","°C",10.38,"bereinigt"
"2025-09-26T06:00+0100","Zch_Rosengartenstrasse","WD","h1","°",160.13,"bereinigt"
"2025-09-26T06:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.27,"bereinigt"
"2025-09-26T06:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.06,"bereinigt"
"2025-09-26T06:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",967.68,"bereinigt"
"2025-09-26T06:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",96.38,"bereinigt"
"2025-09-26T06:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",3.68,"bereinigt"
"2025-09-26T06:00+0100","Zch_Schimmelstrasse","T","h1","°C",10.99,"bereinigt"
"2025-09-26T06:00+0100","Zch_Schimmelstrasse","WD","h1","°",345.75,"bereinigt"
"2025-09-26T06:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.63,"bereinigt"
"2025-09-26T06:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.48,"bereinigt"
"2025-09-26T06:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.12,"bereinigt"
"2025-09-26T06:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",91.11,"bereinigt"
"2025-09-26T06:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",15.13,"bereinigt"
"2025-09-26T06:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",1.72,"bereinigt"
"2025-09-26T06:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",10.7,"bereinigt"
"2025-09-26T06:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",17.31,"bereinigt"
"2025-09-26T06:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.16,"bereinigt"
"2025-09-26T06:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.07,"bereinigt"
"2025-09-26T06:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",967.51,"bereinigt"
"2025-09-26T07:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",98.64,"bereinigt"
"2025-09-26T07:00+0100","Zch_Heubeeribüel","T","h1","°C",8.87,"bereinigt"
"2025-09-26T07:00+0100","Zch_Heubeeribüel","p","h1","hPa",947.49,"bereinigt"
"2025-09-26T07:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",91.55,"bereinigt"
"2025-09-26T07:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",1.12,"bereinigt"
"2025-09-26T07:00+0100","Zch_Rosengartenstrasse","T","h1","°C",10.35,"bereinigt"
"2025-09-26T07:00+0100","Zch_Rosengartenstrasse","WD","h1","°",95.54,"bereinigt"
"2025-09-26T07:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.28,"bereinigt"
"2025-09-26T07:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.12,"bereinigt"
"2025-09-26T07:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",967.72,"bereinigt"
"2025-09-26T07:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",96.2,"bereinigt"
"2025-09-26T07:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.03,"bereinigt"
"2025-09-26T07:00+0100","Zch_Schimmelstrasse","T","h1","°C",11.04,"bereinigt"
"2025-09-26T07:00+0100","Zch_Schimmelstrasse","WD","h1","°",344.48,"bereinigt"
"2025-09-26T07:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.67,"bereinigt"
"2025-09-26T07:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.56,"bereinigt"
"2025-09-26T07:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.15,"bereinigt"
"2025-09-26T07:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",90.92,"bereinigt"
"2025-09-26T07:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T07:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",21.52,"bereinigt"
"2025-09-26T07:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",10.89,"bereinigt"
"2025-09-26T07:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",11.94,"bereinigt"
"2025-09-26T07:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.59,"bereinigt"
"2025-09-26T07:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.53,"bereinigt"
"2025-09-26T07:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",967.6,"bereinigt"
"2025-09-26T08:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",98.54,"bereinigt"
"2025-09-26T08:00+0100","Zch_Heubeeribüel","T","h1","°C",8.99,"bereinigt"
"2025-09-26T08:00+0100","Zch_Heubeeribüel","p","h1","hPa",947.69,"bereinigt"
"2025-09-26T08:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",90.09,"bereinigt"
"2025-09-26T08:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T08:00+0100","Zch_Rosengartenstrasse","T","h1","°C",10.57,"bereinigt"
"2025-09-26T08:00+0100","Zch_Rosengartenstrasse","WD","h1","°",103.89,"bereinigt"
"2025-09-26T08:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.34,"bereinigt"
"2025-09-26T08:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.15,"bereinigt"
"2025-09-26T08:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",967.88,"bereinigt"
"2025-09-26T08:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",94.56,"bereinigt"
"2025-09-26T08:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T08:00+0100","Zch_Schimmelstrasse","T","h1","°C",11.25,"bereinigt"
"2025-09-26T08:00+0100","Zch_Schimmelstrasse","WD","h1","°",343.94,"bereinigt"
"2025-09-26T08:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.77,"bereinigt"
"2025-09-26T08:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.62,"bereinigt"
"2025-09-26T08:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.33,"bereinigt"
"2025-09-26T08:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",89.09,"bereinigt"
"2025-09-26T08:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T08:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",58.38,"bereinigt"
"2025-09-26T08:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",11.12,"bereinigt"
"2025-09-26T08:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",21.24,"bereinigt"
"2025-09-26T08:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.69,"bereinigt"
"2025-09-26T08:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.59,"bereinigt"
"2025-09-26T08:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",967.75,"bereinigt"
"2025-09-26T09:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",97.55,"bereinigt"
"2025-09-26T09:00+0100","Zch_Heubeeribüel","T","h1","°C",9.36,"bereinigt"
"2025-09-26T09:00+0100","Zch_Heubeeribüel","p","h1","hPa",947.85,"bereinigt"
"2025-09-26T09:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",88.26,"bereinigt"
"2025-09-26T09:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T09:00+0100","Zch_Rosengartenstrasse","T","h1","°C",11.03,"bereinigt"
"2025-09-26T09:00+0100","Zch_Rosengartenstrasse","WD","h1","°",172.16,"bereinigt"
"2025-09-26T09:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.46,"bereinigt"
"2025-09-26T09:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.09,"bereinigt"
"2025-09-26T09:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",968.09,"bereinigt"
"2025-09-26T09:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",91.78,"bereinigt"
"2025-09-26T09:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T09:00+0100","Zch_Schimmelstrasse","T","h1","°C",11.71,"bereinigt"
"2025-09-26T09:00+0100","Zch_Schimmelstrasse","WD","h1","°",337.2,"bereinigt"
"2025-09-26T09:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.94,"bereinigt"
"2025-09-26T09:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.78,"bereinigt"
"2025-09-26T09:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.57,"bereinigt"
"2025-09-26T09:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",86.75,"bereinigt"
"2025-09-26T09:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T09:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",138.1,"bereinigt"
"2025-09-26T09:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",11.45,"bereinigt"
"2025-09-26T09:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",31.63,"bereinigt"
"2025-09-26T09:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.85,"bereinigt"
"2025-09-26T09:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.79,"bereinigt"
"2025-09-26T09:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",968.02,"bereinigt"
"2025-09-26T10:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",91.92,"bereinigt"
"2025-09-26T10:00+0100","Zch_Heubeeribüel","T","h1","°C",10.46,"bereinigt"
"2025-09-26T10:00+0100","Zch_Heubeeribüel","p","h1","hPa",948.0,"bereinigt"
"2025-09-26T10:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",82.5,"bereinigt"
"2025-09-26T10:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T10:00+0100","Zch_Rosengartenstrasse","T","h1","°C",11.91,"bereinigt"
"2025-09-26T10:00+0100","Zch_Rosengartenstrasse","WD","h1","°",91.96,"bereinigt"
"2025-09-26T10:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.37,"bereinigt"
"2025-09-26T10:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.11,"bereinigt"
"2025-09-26T10:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",968.25,"bereinigt"
"2025-09-26T10:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",86.03,"bereinigt"
"2025-09-26T10:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T10:00+0100","Zch_Schimmelstrasse","T","h1","°C",12.66,"bereinigt"
"2025-09-26T10:00+0100","Zch_Schimmelstrasse","WD","h1","°",325.94,"bereinigt"
"2025-09-26T10:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.91,"bereinigt"
"2025-09-26T10:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.81,"bereinigt"
"2025-09-26T10:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.69,"bereinigt"
"2025-09-26T10:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",82.9,"bereinigt"
"2025-09-26T10:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T10:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",310.3,"bereinigt"
"2025-09-26T10:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",12.2,"bereinigt"
"2025-09-26T10:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",23.25,"bereinigt"
"2025-09-26T10:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.42,"bereinigt"
"2025-09-26T10:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.31,"bereinigt"
"2025-09-26T10:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",968.17,"bereinigt"
"2025-09-26T11:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",82.11,"bereinigt"
"2025-09-26T11:00+0100","Zch_Heubeeribüel","T","h1","°C",11.59,"bereinigt"
"2025-09-26T11:00+0100","Zch_Heubeeribüel","p","h1","hPa",947.72,"bereinigt"
"2025-09-26T11:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",74.41,"bereinigt"
"2025-09-26T11:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T11:00+0100","Zch_Rosengartenstrasse","T","h1","°C",13.23,"bereinigt"
"2025-09-26T11:00+0100","Zch_Rosengartenstrasse","WD","h1","°",116.18,"bereinigt"
"2025-09-26T11:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.43,"bereinigt"
"2025-09-26T11:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.06,"bereinigt"
"2025-09-26T11:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",967.82,"bereinigt"
"2025-09-26T11:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",77.49,"bereinigt"
"2025-09-26T11:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T11:00+0100","Zch_Schimmelstrasse","T","h1","°C",13.79,"bereinigt"
"2025-09-26T11:00+0100","Zch_Schimmelstrasse","WD","h1","°",341.92,"bereinigt"
"2025-09-26T11:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.78,"bereinigt"
"2025-09-26T11:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.59,"bereinigt"
"2025-09-26T11:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.29,"bereinigt"
"2025-09-26T11:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",73.99,"bereinigt"
"2025-09-26T11:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T11:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",302.93,"bereinigt"
"2025-09-26T11:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",13.54,"bereinigt"
"2025-09-26T11:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",16.83,"bereinigt"
"2025-09-26T11:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.82,"bereinigt"
"2025-09-26T11:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.61,"bereinigt"
"2025-09-26T11:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",967.67,"bereinigt"
"2025-09-26T12:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",78.88,"bereinigt"
"2025-09-26T12:00+0100","Zch_Heubeeribüel","T","h1","°C",12.24,"bereinigt"
"2025-09-26T12:00+0100","Zch_Heubeeribüel","p","h1","hPa",947.2,"bereinigt"
"2025-09-26T12:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",69.97,"bereinigt"
"2025-09-26T12:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-09-26T12:00+0100","Zch_Rosengartenstrasse","T","h1","°C",13.81,"bereinigt"
"2025-09-26T12:00+0100","Zch_Rosengartenstrasse","WD","h1","°",213.26,"bereinigt"
"2025-09-26T12:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.47,"bereinigt"
"2025-09-26T12:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.25,"bereinigt"
"2025-09-26T12:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",967.28,"bereinigt"
"2025-09-26T12:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",74.44,"bereinigt"
"2025-09-26T12:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
